"0x003D","0x00D1","Lockheed Martin Corp","mx98715/25","i740 PCI"
"0x10A8","0x0000","Sierra Semiconductor","?","64-bit GUI Accelerator"
"0x10A9","0x0004","Silicon Graphics","O2 MACE",""
"0x10A9","0x0005","Silicon Graphics","RAD Audio",""
"0x10A9","0x0006","Silicon Graphics","HPCEX",""
"0x10A9","0x0007","Silicon Graphics","RPCEX",""
"0x10A9","0x0008","Silicon Graphics","DiVO VIP",""
"0x10A9","0x0009","Silicon Graphics","Alteon","Gigabit Ethernet"
"0x10A9","0x0010","Silicon Graphics","AMP","Video I/O"
"0x10A9","0x0011","Silicon Graphics","GRIP",""
"0x10A9","0x0012","Silicon Graphics","SGH PSHAC GSN",""
"0x10A9","0x1001","Silicon Graphics","Magic Carpet",""
"0x10A9","0x1002","Silicon Graphics","Lithium",""
"0x10A9","0x1003","Silicon Graphics","Dual JPEG 1",""
"0x10A9","0x1004","Silicon Graphics","Dual JPEG 2",""
"0x10A9","0x1005","Silicon Graphics","Dual JPEG 3",""
"0x10A9","0x1006","Silicon Graphics","Dual JPEG 4",""
"0x10A9","0x1007","Silicon Graphics","Dual JPEG 5",""
"0x10A9","0x1008","Silicon Graphics","Cesium",""
"0x10A9","0x2001","Silicon Graphics","","Fibre Channel"
"0x10A9","0x2002","Silicon Graphics","ASDE",""
"0x10A9","0x8001","Silicon Graphics","O2 1394",""
"0x10A9","0x8002","Silicon Graphics","G-net NT",""
"0x10AD","0x0001","Winbond Systems Labs","W83769F","EIDE Ctrlr"
"0x10AD","0x0103","Winbond Systems Labs","sl82c103","PCI-ide mode 4.5 Cntrlr"
"0x10AD","0x0105","Winbond Systems Labs","W83789F","Sonata bus master PCI-IDE controller"
"0x10AD","0x0565","Winbond Systems Labs","W83C553F","PCI/ISA bridge"
"0x10B5","0x0324","PLX Technology","",""
"0x10B5","0x0480","PLX Technology","IOP 480","Integrated PowerPC I/O Processor"
"0x10B5","0x0960","PLX Technology","PCI 9080RDK-960","PCI Reference Design Kit for PCI 9080"
"0x10B5","0x1030","PLX Technology","Gazel R685","ISDN card"
"0x10B5","0x1054","PLX Technology","Gazel R697","dual channel ISDN card"
"0x10B5","0x1078","PLX Technology","PCI 9050","Vision Systems VScom PCI-210"
"0x10B5","0x1103","PLX Technology","PCI 9050","Vision Systems VScom PCI-200"
"0x10B5","0x1146","PLX Technology","PCI 9050","Vision Systems VScom PCI-010S"
"0x10B5","0x1147","PLX Technology","PCI 9050","Vision Systems VScom PCI-020S"
"0x10B5","0x1151","PLX Technology","Gazel R753","ISDN card"
"0x10B5","0x1152","PLX Technology","Gazel R753","ISDN card"
"0x10B5","0x2724","PLX Technology","","Thales PCSM Security Card"
"0x10B5","0x3001","PLX Technology","plx9030","gpscard"
"0x10B5","0x5406","PLX Technology","PCI RDK9054-LITE","PCI Reference Design Kit for PLX PCI 9054"
"0x10B5","0x8111","PLX Technology","PEX 8111","PCI Express-to-PCI Bridge"
"0x10B5","0x8516","PLX Technology","PEX 8516","Versatile PCI Express Switch"
"0x10B5","0x8532","PLX Technology","PEX 8532","Versatile PCI Express Switch"
"0x10B5","0x9030","PLX Technology","PCI 9030","PCI SMARTarget I/O Accelerator"
"0x10B5","0x9036","PLX Technology","PCI9036","Interface chip - value 1k"
"0x10B5","0x9050","PLX Technology","PCI 9050","Target PCI Interface Chip - value 1k"
"0x10B5","0x9052","PLX Technology","PCI 9052","PCI 9052 Target PCI Interface Chip"
"0x10B5","0x9054","PLX Technology","PCI 9054","PCI I/O Accelerator"
"0x10B5","0x9060","PLX Technology","PCI9060","PCI Bus Master Interface Chip"
"0x10B5","0x906D","PLX Technology","PCI 9060SD","PCI Bus Master Interface Chip"
"0x10B5","0x906E","PLX Technology","PCI 9060ES","PCI Bus Master Interface Chip"
"0x10B5","0x9080","PLX Technology","PCI 9080","High performance PCI to Local Bus chip"
"0x10B6","0x0001","Madge Networks","Smart 16/4","Ringnode (PCI1b)"
"0x10B6","0x0002","Madge Networks","Smart 16/4","Ringnode (PCIBM2/CardBus)"
"0x10B6","0x0003","Madge Networks","Smart 16/4","Ringnode"
"0x10B6","0x0004","Madge Networks","","Smart 16/4 Ringnode Mk1 (PCIBM1)"
"0x10B6","0x0006","Madge Networks","","16/4 CardBus Adapter (Eric 2)"
"0x10B6","0x0007","Madge Networks","Presto PCI",""
"0x10B6","0x0009","Madge Networks","","Smart 100/16/4 PCi-HS Ringnode"
"0x10B6","0x000A","Madge Networks","","Smart 100/16/4 PCI Ringnode"
"0x10B6","0x000B","Madge Networks","","16/4 CardBus  Adapter Mk2"
"0x10B6","0x1000","Madge Networks","Horizon","ATM adapter"
"0x10B6","0x1001","Madge Networks","Ambassador","ATM adapter"
"0x10B6","0x1002","Madge Networks","Ambassador","ATM Adapter"
"0x10B7","0x0001","3Com Corporation","3C985","1000BaseSX Gigabit Etherlink"
"0x10B7","0x1000","3Com Corporation","3C905CX-TXNM","3COM 3C905CX-TXNM with 40-0664-003 ASIC"
"0x10B7","0x1006","3Com Corporation","14e4:1645","Broadcom Corporation NetXtreme BCM5701 Gigabit Ethernet"
"0x10B7","0x1007","3Com Corporation","3C556","V.90 Mini-PCI Modem"
"0x10B7","0x1700","3Com Corporation","3C940","Gigabit Ethernet PCI CODEC"
"0x10B7","0x1F1F","3Com Corporation","3CRWE777A","AirConnect Wireless LAN PCI Card"
"0x10B7","0x3390","3Com Corporation","3C339","Token Link Velocity"
"0x10B7","0x3590","3Com Corporation","3C359","TokenLink Velocity XL Adapter"
"0x10B7","0x4500","3Com Corporation","3C450","Cyclone"
"0x10B7","0x5055","3Com Corporation","3C555","Laptop Hurricane"
"0x10B7","0x5057","3Com Corporation","3C575","Megahertz 10/100 LAN CardBus PC Card"
"0x10B7","0x5157","3Com Corporation","3C575B","Megahertz 10/100 LAN CardBus PC Card"
"0x10B7","0x5257","3Com Corporation","3CCFE575CT","Cyclone Fast Ethernet CardBus PC Card"
"0x10B7","0x5900","3Com Corporation","3C590","Ethernet III Bus Fast PCI"
"0x10B7","0x5920","3Com Corporation","3C592","PCI/EISA 10Mbps Demon/Vortex"
"0x10B7","0x5950","3Com Corporation","3C595","Fast EtherLink PCI TX"
"0x10B7","0x5951","3Com Corporation","3C595","Fast EtherLink PCI T4"
"0x10B7","0x5952","3Com Corporation","3C595","Fast EtherLink PCI MII"
"0x10B7","0x5970","3Com Corporation","3C597","PCI/EISA Fast Demon/Vortex"
"0x10B7","0x5B57","3Com Corporation","3C595","Megahertz 10/100 LAN CardBus"
"0x10B7","0x6055","3Com Corporation","3C556","10/100 Fast Ethernet MiniPCI Adapter"
"0x10B7","0x6056","3Com Corporation","3CN3AC1556B","MiniPCI 10/100 Ethernet+Modem56k (see devid:1007)"
"0x10B7","0x6560","3Com Corporation","3CCFE656","Cyclone CardBus PC Card"
"0x10B7","0x6561","3Com Corporation","FEM656","10/100 LAN+56K Modem CardBus PC Card"
"0x10B7","0x6562","3Com Corporation","3CCFEM656","Cyclone CardBus PC Card"
"0x10B7","0x6563","3Com Corporation","FEM656B","10/100 LAN+56K Modem CardBus PC Card"
"0x10B7","0x6564","3Com Corporation","3CCFEM656","Cyclone CardBus PC Card"
"0x10B7","0x6565","3Com Corporation","3CCFEM656C","Global 10/100 Fast Ethernet+56K Modem"
"0x10B7","0x7646","3Com Corporation","3CSOHO100B-TX","Hurricane"
"0x10B7","0x7770","3Com Corporation","???","AirConnect Wireless PCI"
"0x10B7","0x8811","3Com Corporation","","Token Ring"
"0x10B7","0x9000","3Com Corporation","3C900-TPO","Fast Etherlink PCI TPO NIC"
"0x10B7","0x9001","3Com Corporation","3C900-COMBO","Fast Etherlink XL PCI Combo NIC"
"0x10B7","0x9004","3Com Corporation","3C900-TPO","EtherLink XL TPO 10Mb"
"0x10B7","0x9005","3Com Corporation","3C900B-COMBO","Fast Etherlink 10Mbps Combo NIC"
"0x10B7","0x9006","3Com Corporation","3C900B-TPC","EtherLink XL TPC"
"0x10B7","0x900A","3Com Corporation","3C900B-FL","EtherLink PCI Fiber NIC"
"0x10B7","0x9050","3Com Corporation","3C905-TX","Fast Etherlink XL PCI 10/100"
"0x10B7","0x9051","3Com Corporation","3C905-T4","Fast Etherlink XL 10/100"
"0x10B7","0x9055","3Com Corporation","3C905B-TX","Fast Etherlink 10/100 PCI TX NIC"
"0x10B7","0x9056","3Com Corporation","3C905B-T4","Fast EtherLink XL 10/100"
"0x10B7","0x9058","3Com Corporation","3C905B-COMBO","Deluxe EtherLink 10/100 PCI Combo NIC"
"0x10B7","0x905A","3Com Corporation","3C905B-FX","Fast EtherLink 100 Fiber NIC"
"0x10B7","0x9200","3Com Corporation","3C905C-TX","Fast EtherLink for PC Management NIC"
"0x10B7","0x9201","3Com Corporation","3C920B-EMB","Integrated Fast Ethernet Controller"
"0x10B7","0x9202","3Com Corporation","3C920B-EMB","3C920B-EMB 3Com + Realtek 8201L"
"0x10B7","0x9210","3Com Corporation","3C920B-EMB-WNM","Integrated Fast Ethernet Controller"
"0x10B7","0x9300","3Com Corporation","3csoho100b-tx","3ComSOHO100B-TX"
"0x10B7","0x9800","3Com Corporation","3C980-TX","Fast EtherLink XL Server Adapter2"
"0x10B7","0x9805","3Com Corporation","3C980-TX","Python-T 10/100baseTX NIC"
"0x10B7","0x9902","3Com Corporation","3CR990-TX-95","EtherLink 10/100 PCI with 3XP Processor"
"0x10B7","0x9903","3Com Corporation","3CR990-TX-97","EtherLink 10/100 PCI with 3XP Processor"
"0x10B7","0x9905","3Com Corporation","3C990B-FX","100FX PCI Server NIC w/3XP"
"0x10B7","0x9908","3Com Corporation","3CR990SVR95","EtherLink 10/100 Server PCI with 3XP"
"0x10B7","0x9909","3Com Corporation","3CR990SVR97","EtherLink 10/100 Server PCI with 3XP"
"0x10B7","0xD004","3Com Corporation","3C900B-TPO","EtherLink XL PCI"
"0x10B8","0x0005","Standard Microsystems Corporation","LAN83C170QF/171","EPIC/XF 10/100 Mbps Fast Ethernet Ctrlr"
"0x10B8","0x0006","Standard Microsystems Corporation","LAN83C175","EPIC/C Ethernet CardBus Integrated Ctrlr"
"0x10B8","0x1000","Standard Microsystems Corporation","37C665","FDC"
"0x10B8","0x1001","Standard Microsystems Corporation","37C922","FDC"
"0x10B8","0xA011","Standard Microsystems Corporation","83C170QF","Fast ethernet controller"
"0x10B8","0xB106","Standard Microsystems Corporation","SMC34C90","CardBus Controller"
"0x10B9","0x0101","Ali Corporation","CMI8338/C3DX","PCI Audio Device (OEM)"
"0x10B9","0x0102","Ali Corporation","CMI8338/C3DX","PCI Audio Device (OEM)"
"0x10B9","0x0111","Ali Corporation","CMI8738/C3DX","C-Media Audio Device (OEM)"
"0x10B9","0x0780","Ali Corporation","???","Multi-IO Card"
"0x10B9","0x0782","Ali Corporation","???","Multi-IO Card"
"0x10B9","0x10b9","Ali Corporation","ALI M5273 A1","0420 TS05 CKA09421000B"
"0x10B9","0x1435","Ali Corporation","M1435","VL Bridge"
"0x10B9","0x1445","Ali Corporation","M1445","CPU to PCI & PCI to ISA Bridge w/EIDE"
"0x10B9","0x1449","Ali Corporation","M1449","ISA Bridge"
"0x10B9","0x1451","Ali Corporation","M1451","Pentium CPU to PCI Bridge"
"0x10B9","0x1461","Ali Corporation","M1461","P54C Chipset"
"0x10B9","0x1489","Ali Corporation","M1489","486 PCI Chipset"
"0x10B9","0x1511","Ali Corporation","M1511","Aladdin 2 Host Bridge"
"0x10B9","0x1513","Ali Corporation","M1513","Aladdin 2 South Bridge"
"0x10B9","0x1521","Ali Corporation","M1521","Bios"
"0x10B9","0x1523","Ali Corporation","M1523","ISA Bridge"
"0x10B9","0x1533","Ali Corporation","M1535+","PCI South Bridge"
"0x10B9","0x1535","Ali Corporation","M1535x","ISA Bridge"
"0x10B9","0x1541","Ali Corporation","M1541","Aladdin V AGPset Host Bridge"
"0x10B9","0x1543","Ali Corporation","M1543 a1","Aladdin V chipset South Bridge"
"0x10B9","0x1561","Ali Corporation","M1561","North Bridge"
"0x10B9","0x1563","Ali Corporation","M1563","South Bridge with Hypertransport Support"
"0x10B9","0x1632","Ali Corporation","M1632","North Bridge"
"0x10B9","0x1641","Ali Corporation","M1641","CPU to PCI Bridge"
"0x10B9","0x1644","Ali Corporation","M1644","AGP System Controller"
"0x10B9","0x1646","Ali Corporation","M1646","AGP System Controller"
"0x10B9","0x1647","Ali Corporation","M1647","CPU to PCI Bridge"
"0x10B9","0x1651","Ali Corporation","M1651","CPU to PCI Bridge"
"0x10B9","0x1661","Ali Corporation","M1661","AGP System Controller"
"0x10B9","0x1667","Ali Corporation","M1667","AGP System Controller"
"0x10B9","0x1671","Ali Corporation","M1671","Super P4 Nouth Bridge"
"0x10B9","0x1672","Ali Corporation","M1672","AGP System Controller"
"0x10B9","0x1681","Ali Corporation","M1681","P4 Nouth Bridge with HyperTransport"
"0x10B9","0x1687","Ali Corporation","M1687","K8 North Bridge with HyperTransport"
"0x10B9","0x3141","Ali Corporation","M3141","GUI Accelerator"
"0x10B9","0x3143","Ali Corporation","M3143","GUI Accelerator"
"0x10B9","0x3145","Ali Corporation","M3145","GUI Accelerator"
"0x10B9","0x3147","Ali Corporation","M3147","GUI Accelerator"
"0x10B9","0x3149","Ali Corporation","M3149","GUI Accelerator"
"0x10B9","0x3151","Ali Corporation","M3151","GUI Accelerator"
"0x10B9","0x3307","Ali Corporation","M3307","MPEG-1 Decoder"
"0x10B9","0x3309","Ali Corporation","M3309","MPEG Decoder"
"0x10B9","0x3432423","Ali Corporation","23128091","131312"
"0x10B9","0x5212","Ali Corporation","M4803",""
"0x10B9","0x5215","Ali Corporation","MS4803","EIDE Ctrlr"
"0x10B9","0x5217","Ali Corporation","m5217h","I/O (?)"
"0x10B9","0x5219","Ali Corporation","M5457","AC-Link Modem Interface Controller"
"0x10B9","0x5225","Ali Corporation","M5225","IDE Controller"
"0x10B9","0x5228","Ali Corporation","???","ATA/RAID Controller"
"0x10B9","0x5229","Ali Corporation","M5229 Southbridge","EIDE Controller"
"0x10B9","0x5235","Ali Corporation","M1621","I/O Controller"
"0x10B9","0x5237","Ali Corporation","M5273 A1 for windows 98","OpenHCI 1.1 USB to  2.0"
"0x10B9","0x5239","Ali Corporation","M5237","USB EHCI2.0 Controller"
"0x10B9","0x5249","Ali Corporation","M5249","HyperTransport to PCI Bridge"
"0x10B9","0x5251","Ali Corporation","M5251","IEEE P1394 OpenHCI 1.0 Controller"
"0x10B9","0x5253","Ali Corporation","M5253","IEEE P1394 OpenHCI 1.0 Controller"
"0x10B9","0x5261","Ali Corporation","M5261","Ethernet Controller"
"0x10B9","0x5281","Ali Corporation","M5283","ALI M5283  SATA/RAID Controller"
"0x10B9","0x5287","Ali Corporation","52871849","????"
"0x10B9","0x5450","Ali Corporation","","Agere Systems AC97 Modem"
"0x10B9","0x5451","Ali Corporation","M5451","Ali Audio Accelerator"
"0x10B9","0x5455","Ali Corporation","M1563M Southbridge","AC'97 Audio Controller"
"0x10B9","0x5457","Ali Corporation","ALI N5457, M1563M"," AC97 Modem controller"
"0x10B9","0X5459","Ali Corporation","MDV92XP NetoDragon","PCI Soft Modem V92 NetoDragon"
"0x10B9","0x5461","Ali Corporation","??","Microsoft UAA Bus Driver for High Definition Audio"
"0x10B9","0x5471","Ali Corporation","M1563M Southbridge","Memory Stick Host"
"0x10B9","0x5473","Ali Corporation","M1563M Southbridge","MMC/SD controller"
"0x10B9","0x7101","Ali Corporation","M7101","Power Management Controller"
"0x10B9","0x7471","Ali Corporation","M1563M Southbridge","Memory Stick Host"
"0x10B9","0x9876","Ali Corporation","mdv92xp","xhcth700000b"
"0x10BA","0x0304","Mitsubishi Electronics Corp.","","GUI Accelerator"
"0x10BD","0x0803","Surecom Technology"," MYSON Technology Inc SURECOM EP-320X-S 100/10M Et","Ethernet PCI Adapter"
"0x10BD","0x0E34","Surecom Technology","NE34","Ethernet Adapter (NE2000 PCI clone)"
"0x10BD","0x5240","Surecom Technology","0055","IDE Cntrlr"
"0x10BD","0x5241","Surecom Technology","","PCMCIA Bridge"
"0x10BD","0x5242","Surecom Technology","","General Purpose Cntrlr"
"0x10BD","0x5243","Surecom Technology","00000000","Bus Cntrlr"
"0x10BD","0x5244","Surecom Technology","","FCD Cntrlr"
"0x10BD","0x8139","Surecom Technology","surecom EP-320X-R adapter with realtek 8139c chip","realtek 8139c"
"0x10C3","0x8920","Samsung Semiconductors","",""
"0x10C3","0x8925","Samsung Semiconductors","",""
"0x10C4","0x8363","Award Software Int'l Inc.","",""
"0x10C8","0004","Neomagic Corporation","",""
"0x10C8","0x0000","Neomagic Corporation","","Graphics Cntrlr"
"0x10C8","0x0003","Neomagic Corporation","NM2093","MagicGraph 128ZV Video Controller"
"0x10C8","0x0004","Neomagic Corporation","NM2160","MagicGraph 128XD"
"0x10C8","0x0005","Neomagic Corporation","NM2200","MagicMedia 256AV"
"0x10C8","0x0006","Neomagic Corporation","NM2360","MagicMedia 256ZX/256M6D"
"0x10C8","0x0016","Neomagic Corporation","NM2380","MagicMedia 256XL+"
"0x10C8","0x0025","Neomagic Corporation","NM2230","MagicMedia 256AV+"
"0x10C8","0x0083","Neomagic Corporation","NM2097","Graphic Controller NeoMagic MagicGraph128ZV+"
"0x10C8","0x8005","Neomagic Corporation","NM2200","MagicMedia 256AV Audio Device"
"0x10C8","0x8006","Neomagic Corporation","NM2360","MagicMedia 256ZX Audio Device"
"0x10C8","0x8016","Neomagic Corporation","NM2380","MagicMedia 256XL+ Audio Device"
"0x10CD","0x1100","Advanced System Products","ASC1100","PCI SCSI Host Adapter"
"0x10CD","0x1200","Advanced System Products","ASC1200","Fast SCSI-II"
"0x10CD","0x1300","Advanced System Products","ASC-3050","ASC-3150"
"0x10CD","0x2300","Advanced System Products","ASC2300","PCI Ultra Wide SCSI-2 Host Adapter"
"0x10CD","0x2500","Advanced System Products","ASC38C0800/1600","PCI Ultra 80/160 SCSI Controllers"
"0x10CD","0x4000","Advanced System Products","ASC30C0400","IEEE-1394 OHCI PCI Controller"
"0x10CF","0x10C5","Fujitsu Ltd.","FMV-103","Serial Parallel Card"
"0x10CF","0x2001","Fujitsu Ltd.","MB86605","PCI SCSI Host Adapter (Fast Wide SCSI-2)"
"0x10CF","0x2002","Fujitsu Ltd.","MB86606","Fast Wide SCSI Controller"
"0x10CF","0x2005","Fujitsu Ltd.","MB86974","10/100 Fast Ethernet Adapter"
"0x10CF","0x200C","Fujitsu Ltd.","MB86974","IEEE1394 OpenHCI Controller"
"0x10CF","0x2010","Fujitsu Ltd.","","OHCI FireWire Controller"
"0x10CF","0x2011","Fujitsu Ltd.","","MPEG2 R-Engine (MPEG2 Hardware Encoder)"
"0x10CF","0x2019","Fujitsu Ltd.","MB86295","Coral-P Graphics Chip"
"0x10CF","0x201E","Fujitsu Ltd.","MB86296","Coral-PA Graphics Chip"
"0x10D9","0x0066","Macronix International Co. Ltd.","MX86101P","sdas"
"0x10D9","0x0512","Macronix International Co. Ltd.","MX98713","Fast Ethernet Adapter"
"0x10D9","0x0531","Macronix International Co. Ltd.","MX98715/25","Single Chip Fast Ethernet NIC Controller"
"0x10D9","0x0532","Macronix International Co. Ltd.","MX98723/727","PCI/CardBus Fast Ethernet Controller"
"0x10D9","0x0553","Macronix International Co. Ltd.","MX987x5","Ethernet Adapter"
"0x10D9","0x8625","Macronix International Co. Ltd.","MX86250","xiankasqudong"
"0x10D9","0x8626","Macronix International Co. Ltd.","MX86251",""
"0x10D9","0x8627","Macronix International Co. Ltd.","MX86251",""
"0x10D9","0x8888","Macronix International Co. Ltd.","MX86250","9619E"
"0x10D9","0xC115","Macronix International Co. Ltd.","lc82c115",""
"0x10DC","0x0001","CERN-European Lab. for Particle Physics","STAR/RD24","PCI-SCI  PMC  mezzanine"
"0x10DC","0x0002","CERN-European Lab. for Particle Physics","ATT 2C15-3 (FPGA)","SCI bridge  on PCI 5 Volt card"
"0x10DC","0x0004","CERN-European Lab. for Particle Physics","EP20S780","ALTERA STRATIX"
"0x10DC","0x0010","CERN-European Lab. for Particle Physics","680-1110-150/400","Simple PMC/PCI to S-LINK interface"
"0x10DC","0x0011","CERN-European Lab. for Particle Physics","680-1110-200/450","Simple S-LINK to PMC/PCI interface"
"0x10DC","0x0012","CERN-European Lab. for Particle Physics","S32PCI64","32-bit S-LINK to 64-bit PCI interface"
"0x10DC","0x0021","CERN-European Lab. for Particle Physics","","HIPPI destination"
"0x10DC","0x0022","CERN-European Lab. for Particle Physics","","HIPPI source"
"0x10DC","0x0033","CERN-European Lab. for Particle Physics","EP20KE (APEX-FPGA)","ALICE DDL to  PCI interface (RORC)"
"0x10DC","0x0101","CERN-European Lab. for Particle Physics","SL651 7057 C200","Acquisition card for the SPS Orbit System (MACI)"
"0x10DC","0x016A","CERN-European Lab. for Particle Physics","XC4VFX100","CALICE ODR"
