sku;attribute_code;value;store_id
IWP0000006BK;gender;Mujer;3
IWP0000006BK;gender;Femmes;4
IWP0000006GR;gender;Women;1
IWP0000006GR;gender;WOMAN'S;0
IWP0000006GR;gender;Mujer;3
IWP0000006GR;gender;Femmes;4
IWU0000013BK;gender;Women;1
IWU0000013BK;gender;WOMAN'S;0
IWU0000013BK;gender;Mujer;3
IWU0000013BK;gender;Femmes;4
IWU0000013GR;gender;Women;1
IWU0000013GR;gender;WOMAN'S;0
IWU0000013GR;gender;Mujer;3
IWU0000013GR;gender;Femmes;4
IWJHT01689WH/BK;gender;WOMAN´S;0
IWJHT01689IL/NV;gender;WOMAN´S;0
IWJHT01689NV/CF;gender;WOMAN´S;0
IWJHT01689SM/DV;gender;WOMAN´S;0
IMJHT01671BK/WH;gender;Men;1
IMJHT01671BK/WH;gender;MAN'S;0
IMJHT01671BK/WH;gender;Hombre;3
IMJHT01671BK/WH;gender;Hommes;4
IMJHT01671IL/NV;gender;Men;1
IMJHT01671IL/NV;gender;MAN'S;0
IMJHT01671IL/NV;gender;Hombre;3
IMJHT01671IL/NV;gender;Hommes;4
IMJHT01671NB/IL;gender;Men;1
IMJHT01671NB/IL;gender;MAN'S;0
IMJHT01671NB/IL;gender;Hombre;3
IMJHT01671NB/IL;gender;Hommes;4
IMJHT01671SM/OR;gender;Men;1
IMJHT01671SM/OR;gender;MAN'S;0
IMJHT01671SM/OR;gender;Hombre;3
IMJHT01671SM/OR;gender;Hommes;4
IMJHT01671WH/BK;gender;Men;1
IMJHT01671WH/BK;gender;MAN'S;0
IMJHT01671WH/BK;gender;Hombre;3
IMJHT01671WH/BK;gender;Hommes;4
IMFFO00949BK/SV;gender;Men;1
IMFFO00949BK/SV;gender;MAN'S;0
IMFFO00949BK/SV;gender;Hombre;3
IMFFO00949BK/SV;gender;Hommes;4
IMFSH01864NV/SP;gender;Men;1
IMFSH01864NV/SP;gender;MAN'S;0
IMFSH01864NV/SP;gender;Hombre;3
IMFSH01864NV/SP;gender;Hommes;4
IMFSH01864BK/RD;gender;Men;1
IMFSH01864BK/RD;gender;MAN'S;0
IMFSH01864BK/RD;gender;Hombre;3
IMFSH01864BK/RD;gender;Hommes;4
IWFFO00950NV/CF;gender;Women;1
IWFFO00950NV/CF;gender;WOMAN'S;0
IWFFO00950NV/CF;gender;Mujer;3
IWFFO00950NV/CF;gender;Femmes;4
IWFFO01865NV/CF;gender;Women;1
IWFFO01865NV/CF;gender;WOMAN'S;0
IWFFO01865NV/CF;gender;Mujer;3
IWFFO01865NV/CF;gender;Femmes;4
IWFFO01865SM/CR;gender;Women;1
IWFFO01865SM/CR;gender;WOMAN'S;0
IWFFO01865SM/CR;gender;Mujer;3
IWFFO01865SM/CR;gender;Femmes;4
IUFFO01573SM/DV;gender;Women;1
IUFFO01573SM/DV;gender;WOMAN'S;0
IUFFO01573SM/DV;gender;Mujer;3
IUFFO01573SM/DV;gender;Femmes;4
IUFFO01573SM/BV;gender;Men;1
IUFFO01573SM/BV;gender;MAN'S;0
IUFFO01573SM/BV;gender;Hombre;3
IUFFO01573SM/BV;gender;Hommes;4
IMKKP02972BK;gender;Men;1
IMKKP02972BK;gender;MAN'S;0
IMKKP02972BK;gender;Hombre;3
IMKKP02972BK;gender;Hommes;4
IWKKP02973BK;gender;Women;1
IWKKP02973BK;gender;WOMAN'S;0
IWKKP02973BK;gender;Mujer;3
IWKKP02973BK;gender;Femmes;4
IMKSK02975BK;gender;Men;1
IMKSK02975BK;gender;MAN'S;0
IMKSK02975BK;gender;Hombre;3
IMKSK02975BK;gender;Hommes;4
IMKSK02975RY;gender;Men;1
IMKSK02975RY;gender;MAN'S;0
IMKSK02975RY;gender;Hombre;3
IMKSK02975RY;gender;Hommes;4
IWKSK02974BK;gender;Women;1
IWKSK02974BK;gender;WOMAN'S;0
IWKSK02974BK;gender;Mujer;3
IWKSK02974BK;gender;Femmes;4
IMSTB01901BB;gender;Women;1
IMSTB01901BB;gender;WOMAN'S;0
IMSTB01901BB;gender;Mujer;3
IMSTB01901BB;gender;Femmes;4
IMSTB01902LG;gender;Men;1
IMSTB01902LG;gender;MAN'S;0
IMSTB01902LG;gender;Hombre;3
IMSTB01902LG;gender;Hommes;4
IMSTB01902OR;gender;Men;1
IMSTB01902OR;gender;MAN'S;0
IMSTB01902OR;gender;Hombre;3
IMSTB01902OR;gender;Hommes;4
IWYML01682SM/DV;gender;Women;1
IWYML01682SM/DV;gender;WOMAN'S;0
IWYML01682SM/DV;gender;Mujer;3
IWYML01682SM/DV;gender;Femmes;4
IMYML01664MR;gender;Men;1
IMYML01664MR;gender;Men;0
IMYML01664MR;gender;Hombre;3
IMYML01664MR;gender;Hommes;4
IMYML01664MR;gender;MAN'S;0
IMYML01664GH;gender;Men;1
IMYML01664GH;gender;Men;0
IMYML01664GH;gender;Hombre;3
IMYML01664GH;gender;Hommes;4
IMYML01664GH;gender;MAN'S;0
IMYML01664RY;gender;Men;1
IMYML01664RY;gender;Men;0
IMYML01664RY;gender;Hombre;3
IMYML01664RY;gender;Hommes;4
IMYML01664RY;gender;MAN'S;0
IMU0000332GR;gender;Men;1
IMU0000332GR;gender;MAN'S;0
IMU0000332GR;gender;Hombre;3
IMU0000332GR;gender;Hommes;4
IMU0000332BL;gender;Men;1
IMU0000332BL;gender;MAN'S;0
IMU0000332BL;gender;Hombre;3
IMU0000332BL;gender;Hommes;4
IMU0000332WH;gender;Men;1
IMU0000332WH;gender;MAN'S;0
IMU0000332WH;gender;Hombre;3
IMU0000332WH;gender;Hommes;4
IMU0000332WH/BL;gender;Men;1
IMU0000332WH/BL;gender;MAN'S;0
IMU0000332WH/BL;gender;Hombre;3
IMU0000332WH/BL;gender;Hommes;4
IMU0000342WH;gender;Men;1
IMU0000342WH;gender;MAN'S;0
IMU0000342WH;gender;Hombre;3
IMU0000342WH;gender;Hommes;4
IMU0000342WH/BL;gender;Men;1
IMU0000342WH/BL;gender;MAN'S;0
IMU0000342WH/BL;gender;Hombre;3
IMU0000342WH/BL;gender;Hommes;4
IMU0000342BK;gender;Men;1
IMU0000342BK;gender;MAN'S;0
IMU0000342BK;gender;Hombre;3
IMU0000342BK;gender;Hommes;4
IMU0000342BL;gender;Men;1
IMU0000342BL;gender;MAN'S;0
IMU0000342BL;gender;Hombre;3
IMU0000342BL;gender;Hommes;4
IMP0000001BL;gender;Men;1
IMP0000001BL;gender;MAN'S;0
IMP0000001BL;gender;Hombre;3
IMP0000001BL;gender;Hommes;4
IMU0000011BL;gender;Men;1
IMU0000011BL;gender;MAN'S;0
IMU0000011BL;gender;Hombre;3
IMU0000011BL;gender;Hommes;4
IMU0000011WH;gender;Men;1
IMU0000011WH;gender;MAN'S;0
IMU0000011WH;gender;Hombre;3
IMU0000011WH;gender;Hommes;4
IMU0000011WH/BL;gender;Men;1
IMU0000011WH/BL;gender;MAN'S;0
IMU0000011WH/BL;gender;Hombre;3
IMU0000011WH/BL;gender;Hommes;4
IWU0000333BL;gender;Women;1
IWU0000333BL;gender;WOMAN'S;0
IWU0000333BL;gender;Mujer;3
IWU0000333BL;gender;Femmes;4
IWU0000349BL;gender;Women;1
IWU0000349BL;gender;WOMAN'S;0
IWU0000349BL;gender;Mujer;3
IWU0000349BL;gender;Femmes;4
IWP0000006BL;gender;Women;1
IWP0000006BL;gender;WOMAN'S;0
IWP0000006BL;gender;Mujer;3
IWP0000006BL;gender;Femmes;4
IWU0000013BL;gender;Women;1
IWU0000013BL;gender;WOMAN'S;0
IWU0000013BL;gender;Mujer;3
IWU0000013BL;gender;Femmes;4
IWU0000349BK;gender;Women;1
IWU0000349BK;gender;WOMAN'S;0
IWU0000349BK;gender;Mujer;3
IWU0000349BK;gender;Femmes;4
IWU0000333BK;gender;Women;1
IWU0000333BK;gender;WOMAN'S;0
IWU0000333BK;gender;Mujer;3
IWU0000333BK;gender;Femmes;4
IWU0000013WH;gender;Women;1
IWU0000013WH;gender;WOMAN'S;0
IWU0000013WH;gender;Mujer;3
IWU0000013WH;gender;Femmes;4
IWU0000013WH/BL;gender;Women;1
IWU0000013WH/BL;gender;WOMAN'S;0
IWU0000013WH/BL;gender;Mujer;3
IWU0000013WH/BL;gender;Femmes;4
IWU0000333WH;gender;Women;1
IWU0000333WH;gender;WOMAN'S;0
IWU0000333WH;gender;Mujer;3
IWU0000333WH;gender;Femmes;4
IWU0000349WH/BL;gender;Women;1
IWU0000349WH/BL;gender;WOMAN'S;0
IWU0000349WH/BL;gender;Mujer;3
IWU0000349WH/BL;gender;Femmes;4
IWU0000349WH;gender;Women;1
IWU0000349WH;gender;WOMAN'S;0
IWU0000349WH;gender;Mujer;3
IWU0000349WH;gender;Femmes;4
IWU0000333WH/BL;gender;Women;1
IWU0000333WH/BL;gender;WOMAN'S;0
IWU0000333WH/BL;gender;Mujer;3
IWU0000333WH/BL;gender;Femmes;4
IMDDW01945BK;gender;Men;1
IMDDW01945BK;gender;MAN'S;0
IMDDW01945BK;gender;Hombre;3
IMDDW01945BK;gender;Hommes;4
IMDDW01945BM;gender;Men;1
IMDDW01945BM;gender;MAN'S;0
IMDDW01945BM;gender;Hombre;3
IMDDW01945BM;gender;Hommes;4
IWDDW01946BK/FX;gender;Women;1
IWDDW01946BK/FX;gender;WOMAN'S;0
IWDDW01946BK/FX;gender;Mujer;3
IWDDW01946BK/FX;gender;Femmes;4
IWDDW01946BB/DV;gender;Women;1
IWDDW01946BB/DV;gender;WOMAN'S;0
IWDDW01946BB/DV;gender;Mujer;3
IWDDW01946BB/DV;gender;Femmes;4
IUFBT01740BK;gender;UNISEX;0
IUAAC02449BK;gender;UNISEX;0
IUABN02511BK;gender;UNISEX;0
IUABN02511JD;gender;UNISEX;0
IUABN02511OQ;gender;UNISEX;0
IUANK02512BK;gender;UNISEX;0
IUANK02512JD;gender;UNISEX;0
IUANK02512OQ;gender;UNISEX;0
IUANK02513SM;gender;UNISEX;0
IUANK02513NV;gender;UNISEX;0
IUABN02514SM;gender;UNISEX;0
IUABN02514NV;gender;UNISEX;0
IKTTH00281BK;gender;KIDS;0
IKTTH00281WH;gender;KIDS;0
IUABN02515BK;gender;UNISEX;0
IUANK02516BK;gender;UNISEX;0
IMEPS01069BK/BK;gender;Men;1
IMEPS01069BK/BK;gender;MAN'S;0
IMEPS01069BK/BK;gender;Hombre;3
IMEPS01069BK/BK;gender;Hommes;4
IMEPS01069RY/SP;gender;Men;1
IMEPS01069RY/SP;gender;Men;0
IMEPS01069RY/SP;gender;Hombre;3
IMEPS01069RY/SP;gender;Hommes;4
IMEPS01069RY/SP;gender;MAN'S;0
IMS0000378WH;gender;Men;1
IMS0000378WH;gender;MAN'S;0
IMS0000378WH;gender;Hombre;3
IMS0000378WH;gender;Hommes;4
IMS0000378BK;gender;Men;1
IMS0000378BK;gender;MAN'S;0
IMS0000378BK;gender;Hombre;3
IMS0000378BK;gender;Hommes;4
IMS0000378NV;gender;Men;1
IMS0000378NV;gender;MAN'S;0
IMS0000378NV;gender;Hombre;3
IMS0000378NV;gender;Hommes;4
IWS0000382BK;gender;Women;1
IWS0000382BK;gender;WOMAN'S;0
IWS0000382BK;gender;Mujer;3
IWS0000382BK;gender;Femmes;4
IWS0000382NV;gender;Women;1
IWS0000382NV;gender;WOMAN'S;0
IWS0000382NV;gender;Mujer;3
IWS0000382NV;gender;Femmes;4
IWS0000382WH;gender;Women;1
IWS0000382WH;gender;WOMAN'S;0
IWS0000382WH;gender;Mujer;3
IWS0000382WH;gender;Femmes;4
IMSS00374MN;gender;Men;1
IMSS00374MN;gender;MAN'S;0
IMSS00374MN;gender;Hombre;3
IMSS00374MN;gender;Hommes;4
IMSS00374ML;gender;Men;1
IMSS00374ML;gender;MAN'S;0
IMSS00374ML;gender;Hombre;3
IMSS00374ML;gender;Hommes;4
IWSS00376MN;gender;Women;1
IWSS00376MN;gender;WOMAN'S;0
IWSS00376MN;gender;Mujer;3
IWSS00376MN;gender;Femmes;4
IWSS00376ML;gender;Women;1
IWSS00376ML;gender;WOMAN'S;0
IWSS00376ML;gender;Mujer;3
IWSS00376ML;gender;Femmes;4
IMS0000369LB;gender;Men;1
IMS0000369LB;gender;MAN'S;0
IMS0000369LB;gender;Hombre;3
IMS0000369LB;gender;Hommes;4
IMS0000369LY;gender;Men;1
IMS0000369LY;gender;MAN'S;0
IMS0000369LY;gender;Hombre;3
IMS0000369LY;gender;Hommes;4
IWSS00371LB;gender;Women;1
IWSS00371LB;gender;WOMAN'S;0
IWSS00371LB;gender;Mujer;3
IWSS00371LB;gender;Femmes;4
IWSS00371LY;gender;Women;1
IWSS00371LY;gender;WOMAN'S;0
IWSS00371LY;gender;Mujer;3
IWSS00371LY;gender;Femmes;4
IMSTS00988IL;gender;Men;1
IMSTS00988IL;gender;MAN'S;0
IMSTS00988IL;gender;Hombre;3
IMSTS00988IL;gender;Hommes;4
IMSTS00988WH;gender;Men;1
IMSTS00988WH;gender;MAN'S;0
IMSTS00988WH;gender;Hombre;3
IMSTS00988WH;gender;Hommes;4
IWS0000391BK;gender;Women;1
IWS0000391BK;gender;WOMAN'S;0
IWS0000391BK;gender;Mujer;3
IWS0000391BK;gender;Femmes;4
IWS0000391DV;gender;Women;1
IWS0000391DV;gender;WOMAN'S;0
IWS0000391DV;gender;Mujer;3
IWS0000391DV;gender;Femmes;4
IWS0000391MN;gender;Women;1
IWS0000391MN;gender;WOMAN'S;0
IWS0000391MN;gender;Mujer;3
IWS0000391MN;gender;Femmes;4
IWS0000391WH;gender;Women;1
IWS0000391WH;gender;WOMAN'S;0
IWS0000391WH;gender;Mujer;3
IWS0000391WH;gender;Femmes;4
IMJ0030009BK/SV;gender;Men;1
IMJ0030009BK/SV;gender;MAN'S;0
IMJ0030009BK/SV;gender;Hombre;3
IMJ0030009BK/SV;gender;Hommes;4
IMJ0030009RD/SM;gender;Men;1
IMJ0030009RD/SM;gender;MAN'S;0
IMJ0030009RD/SM;gender;Hombre;3
IMJ0030009RD/SM;gender;Hommes;4
IWJ0003011BK/SV;gender;Women;1
IWJ0003011BK/SV;gender;WOMAN'S;0
IWJ0003011BK/SV;gender;Mujer;3
IWJ0003011BK/SV;gender;Femmes;4
IWJ0003011DV/SM;gender;Women;1
IWJ0003011DV/SM;gender;WOMAN'S;0
IWJ0003011DV/SM;gender;Mujer;3
IWJ0003011DV/SM;gender;Femmes;4
IMUPO01368MN;gender;Men;1
IMUPO01368MN;gender;MAN'S;0
IMUPO01368MN;gender;Hombre;3
IMUPO01368MN;gender;Hommes;4
IMUPO01368OR;gender;Men;1
IMUPO01368OR;gender;MAN'S;0
IMUPO01368OR;gender;Hombre;3
IMUPO01368OR;gender;Hommes;4
IMSTB01902SM;gender;Men;1
IMSTB01902SM;gender;MAN'S;0
IMSTB01902SM;gender;Hombre;3
IMSTB01902SM;gender;Hommes;4
IMS04001SV;gender;Men;1
IMS04001SV;gender;MAN'S;0
IMS04001SV;gender;Hombre;3
IMS04001SV;gender;Hommes;4
IMSTB01901FX;gender;Women;1
IMSTB01901FX;gender;WOMAN'S;0
IMSTB01901FX;gender;Mujer;3
IMSTB01901FX;gender;Femmes;4
IMSTB01901CR;gender;Women;1
IMSTB01901CR;gender;WOMAN'S;0
IMSTB01901CR;gender;Mujer;3
IMSTB01901CR;gender;Femmes;4
IMSTB01901CF;gender;Women;1
IMSTB01901CF;gender;WOMAN'S;0
IMSTB01901CF;gender;Mujer;3
IMSTB01901CF;gender;Femmes;4
IMR0003022BK;gender;Men;1
IMR0003022BK;gender;MAN'S;0
IMR0003022BK;gender;Hombre;3
IMR0003022BK;gender;Hommes;4
IMR0003022DV;gender;Men;1
IMR0003022DV;gender;MAN'S;0
IMR0003022DV;gender;Hombre;3
IMR0003022DV;gender;Hommes;4
IMR0003022WH;gender;Men;1
IMR0003022WH;gender;MAN'S;0
IMR0003022WH;gender;Hombre;3
IMR0003022WH;gender;Hommes;4
IMR0003022YF;gender;Men;1
IMR0003022YF;gender;MAN'S;0
IMR0003022YF;gender;Hombre;3
IMR0003022YF;gender;Hommes;4
IWR0003026BK;gender;Women;1
IWR0003026BK;gender;WOMAN'S;0
IWR0003026BK;gender;Mujer;3
IWR0003026BK;gender;Femmes;4
IWR0003026DV;gender;Women;1
IWR0003026DV;gender;WOMAN'S;0
IWR0003026DV;gender;Mujer;3
IWR0003026DV;gender;Femmes;4
IWR0003026WH;gender;Women;1
IWR0003026WH;gender;WOMAN'S;0
IWR0003026WH;gender;Mujer;3
IWR0003026WH;gender;Femmes;4
IWR0003026YF;gender;Women;1
IWR0003026YF;gender;WOMAN'S;0
IWR0003026YF;gender;Mujer;3
IWR0003026YF;gender;Femmes;4
IMR0003030BK;gender;Men;1
IMR0003030BK;gender;MAN'S;0
IMR0003030BK;gender;Hombre;3
IMR0003030BK;gender;Hommes;4
IMR0003030DV;gender;Men;1
IMR0003030DV;gender;MAN'S;0
IMR0003030DV;gender;Hombre;3
IMR0003030DV;gender;Hommes;4
IMR0003030WH;gender;Men;1
IMR0003030WH;gender;MAN'S;0
IMR0003030WH;gender;Hombre;3
IMR0003030WH;gender;Hommes;4
IMR0003030YF;gender;Men;1
IMR0003030YF;gender;MAN'S;0
IMR0003030YF;gender;Hombre;3
IMR0003030YF;gender;Hommes;4
IWR0003034BK;gender;Women;1
IWR0003034BK;gender;WOMAN'S;0
IWR0003034BK;gender;Mujer;3
IWR0003034BK;gender;Femmes;4
IWR0003034DV;gender;Women;1
IWR0003034DV;gender;WOMAN'S;0
IWR0003034DV;gender;Mujer;3
IWR0003034DV;gender;Femmes;4
IWR0003034WH;gender;Women;1
IWR0003034WH;gender;WOMAN'S;0
IWR0003034WH;gender;Mujer;3
IWR0003034WH;gender;Femmes;4
IWR0003034YF;gender;Women;1
IWR0003034YF;gender;WOMAN'S;0
IWR0003034YF;gender;Mujer;3
IWR0003034YF;gender;Femmes;4
IWR0003058BK;gender;Women;1
IWR0003058BK;gender;WOMAN'S;0
IWR0003058BK;gender;Mujer;3
IWR0003058BK;gender;Femmes;4
IWR0003058DV;gender;Women;1
IWR0003058DV;gender;WOMAN'S;0
IWR0003058DV;gender;Mujer;3
IWR0003058DV;gender;Femmes;4
IMR0003038RY;gender;Men;1
IMR0003038RY;gender;MAN'S;0
IMR0003038RY;gender;Hombre;3
IMR0003038RY;gender;Hommes;4
IMR0003038WH;gender;Men;1
IMR0003038WH;gender;MAN'S;0
IMR0003038WH;gender;Hombre;3
IMR0003038WH;gender;Hommes;4
IMR0003038YF;gender;Men;1
IMR0003038YF;gender;MAN'S;0
IMR0003038YF;gender;Hombre;3
IMR0003038YF;gender;Hommes;4
IWR0003041DV;gender;Women;1
IWR0003041DV;gender;WOMAN'S;0
IWR0003041DV;gender;Mujer;3
IWR0003041DV;gender;Femmes;4
IWR0003041YF;gender;Women;1
IWR0003041YF;gender;WOMAN'S;0
IWR0003041YF;gender;Mujer;3
IWR0003041YF;gender;Femmes;4
IWR0003041WH;gender;Women;1
IWR0003041WH;gender;WOMAN'S;0
IWR0003041WH;gender;Mujer;3
IWR0003041WH;gender;Femmes;4
IUFSD02488CL/IL;gender;UNISEX;0
IUFSD02488WH;gender;UNISEX;0
IKF0000023BB/DV;gender;UNISEX;0
IKF0000023CL/IL;gender;UNISEX;0
IKF0000023BK/RD;gender;UNISEX;0
IWF0003079AT/CR;gender;Women;1
IWF0003079AT/CR;gender;WOMAN'S;0
IWF0003079AT/CR;gender;Mujer;3
IWF0003079AT/CR;gender;Femmes;4
IWF0003079BK/SV;gender;Women;1
IWF0003079BK/SV;gender;WOMAN'S;0
IWF0003079BK/SV;gender;Mujer;3
IWF0003079BK/SV;gender;Femmes;4
IWF0003079FX/BK;gender;Women;1
IWF0003079FX/BK;gender;WOMAN'S;0
IWF0003079FX/BK;gender;Mujer;3
IWF0003079FX/BK;gender;Femmes;4
IWF0003079WH/SV;gender;Women;1
IWF0003079WH/SV;gender;WOMAN'S;0
IWF0003079WH/SV;gender;Mujer;3
IWF0003079WH/SV;gender;Femmes;4
IWF0003069IL;gender;Women;1
IWF0003069IL;gender;WOMAN'S;0
IWF0003069IL;gender;Mujer;3
IWF0003069IL;gender;Femmes;4
IWF0003069BB;gender;Women;1
IWF0003069BB;gender;WOMAN'S;0
IWF0003069BB;gender;Mujer;3
IWF0003069BB;gender;Femmes;4
IWF0003069BK;gender;Women;1
IWF0003069BK;gender;WOMAN'S;0
IWF0003069BK;gender;Mujer;3
IWF0003069BK;gender;Femmes;4
IWF0003069CL;gender;Women;1
IWF0003069CL;gender;WOMAN'S;0
IWF0003069CL;gender;Mujer;3
IWF0003069CL;gender;Femmes;4
IWF0003069CR;gender;Women;1
IWF0003069CR;gender;WOMAN'S;0
IWF0003069CR;gender;Mujer;3
IWF0003069CR;gender;Femmes;4
IWF0003069CH;gender;Women;1
IWF0003069CH;gender;WOMAN'S;0
IWF0003069CH;gender;Mujer;3
IWF0003069CH;gender;Femmes;4
IWF0003069FX;gender;Women;1
IWF0003069FX;gender;WOMAN'S;0
IWF0003069FX;gender;Mujer;3
IWF0003069FX;gender;Femmes;4
IWF0003069NV;gender;Women;1
IWF0003069NV;gender;WOMAN'S;0
IWF0003069NV;gender;Mujer;3
IWF0003069NV;gender;Femmes;4
IWF0003069TQ;gender;Women;1
IWF0003069TQ;gender;WOMAN'S;0
IWF0003069TQ;gender;Mujer;3
IWF0003069TQ;gender;Femmes;4
IWF0003069WH;gender;Women;1
IWF0003069WH;gender;WOMAN'S;0
IWF0003069WH;gender;Mujer;3
IWF0003069WH;gender;Femmes;4
IMPSH01609CL;gender;Men;1
IMPSH01609CL;gender;MAN'S;0
IMPSH01609CL;gender;Hombre;3
IMPSH01609CL;gender;Hommes;4
IMPSH01609CK;gender;Men;1
IMPSH01609CK;gender;MAN'S;0
IMPSH01609CK;gender;Hombre;3
IMPSH01609CK;gender;Hommes;4
IMF00357BK;gender;Men;1
IMF00357BK;gender;MAN'S;0
IMF00357BK;gender;Hombre;3
IMF00357BK;gender;Hommes;4
IWF0000364BK;gender;Women;1
IWF0000364BK;gender;WOMAN'S;0
IWF0000364BK;gender;Mujer;3
IWF0000364BK;gender;Femmes;4
IWF0000364NT;gender;Women;1
IWF0000364NT;gender;WOMAN'S;0
IWF0000364NT;gender;Mujer;3
IWF0000364NT;gender;Femmes;4
IWF0000364WH;gender;Women;1
IWF0000364WH;gender;WOMAN'S;0
IWF0000364WH;gender;Mujer;3
IWF0000364WH;gender;Femmes;4
IMPSH01609NT;gender;Men;1
IMPSH01609NT;gender;MAN'S;0
IMPSH01609NT;gender;Hombre;3
IMPSH01609NT;gender;Hommes;4
IMP0000427BK;gender;Men;1
IMP0000427BK;gender;MAN'S;0
IMP0000427BK;gender;Hombre;3
IMP0000427BK;gender;Hommes;4
IMP0000427CK;gender;Men;1
IMP0000427CK;gender;MAN'S;0
IMP0000427CK;gender;Hombre;3
IMP0000427CK;gender;Hommes;4
IMP0000427SM;gender;Men;1
IMP0000427SM;gender;MAN'S;0
IMP0000427SM;gender;Hombre;3
IMP0000427SM;gender;Hommes;4
IWP0000430BK;gender;Women;1
IWP0000430BK;gender;WOMAN'S;0
IWP0000430BK;gender;Mujer;3
IWP0000430BK;gender;Femmes;4
IWP0000430NT;gender;Women;1
IWP0000430NT;gender;WOMAN'S;0
IWP0000430NT;gender;Mujer;3
IWP0000430NT;gender;Femmes;4
IWP0000430SM;gender;Women;1
IWP0000430SM;gender;WOMAN'S;0
IWP0000430SM;gender;Mujer;3
IWP0000430SM;gender;Femmes;4
IMRRN00403SM;gender;Men;1
IMRRN00403SM;gender;MAN'S;0
IMRRN00403SM;gender;Hombre;3
IMRRN00403SM;gender;Hommes;4
IWR0003055BK;gender;Women;1
IWR0003055BK;gender;WOMAN'S;0
IWR0003055BK;gender;Mujer;3
IWR0003055BK;gender;Femmes;4
IWR0003055DV;gender;Women;1
IWR0003055DV;gender;WOMAN'S;0
IWR0003055DV;gender;Mujer;3
IWR0003055DV;gender;Femmes;4
IWR0003055WH;gender;Women;1
IWR0003055WH;gender;WOMAN'S;0
IWR0003055WH;gender;Mujer;3
IWR0003055WH;gender;Femmes;4
IMP0000403BK;gender;Men;1
IMP0000403BK;gender;MAN'S;0
IMP0000403BK;gender;Hombre;3
IMP0000403BK;gender;Hommes;4
IMP0000403NT;gender;Men;1
IMP0000403NT;gender;MAN'S;0
IMP0000403NT;gender;Hombre;3
IMP0000403NT;gender;Hommes;4
IWP0000407NT;gender;Women;1
IWP0000407NT;gender;WOMAN'S;0
IWP0000407NT;gender;Mujer;3
IWP0000407NT;gender;Femmes;4
IWP0000407RS;gender;Women;1
IWP0000407RS;gender;WOMAN'S;0
IWP0000407RS;gender;Mujer;3
IWP0000407RS;gender;Femmes;4
IMP0000395BK;gender;Men;1
IMP0000395BK;gender;MAN'S;0
IMP0000395BK;gender;Hombre;3
IMP0000395BK;gender;Hommes;4
IMP0000395NT;gender;Men;1
IMP0000395NT;gender;MAN'S;0
IMP0000395NT;gender;Hombre;3
IMP0000395NT;gender;Hommes;4
IWP0000399NT;gender;Women;1
IWP0000399NT;gender;WOMAN'S;0
IWP0000399NT;gender;Mujer;3
IWP0000399NT;gender;Femmes;4
IWP0000399RS;gender;Women;1
IWP0000399RS;gender;WOMAN'S;0
IWP0000399RS;gender;Mujer;3
IWP0000399RS;gender;Femmes;4
IMRRM03044WH;gender;Men;1
IMRRM03044WH;gender;MAN'S;0
IMRRM03044WH;gender;Hombre;3
IMRRM03044WH;gender;Hommes;4
IMRRM03044BK;gender;Men;1
IMRRM03044BK;gender;MAN'S;0
IMRRM03044BK;gender;Hombre;3
IMRRM03044BK;gender;Hommes;4
IWRRM03047BK;gender;Women;1
IWRRM03047BK;gender;WOMAN'S;0
IWRRM03047BK;gender;Mujer;3
IWRRM03047BK;gender;Femmes;4
IWRRM03047WH;gender;Women;1
IWRRM03047WH;gender;WOMAN'S;0
IWRRM03047WH;gender;Mujer;3
IWRRM03047WH;gender;Femmes;4
IMR0003049BK;gender;Men;1
IMR0003049BK;gender;MAN'S;0
IMR0003049BK;gender;Hombre;3
IMR0003049BK;gender;Hommes;4
IMR0003049DV;gender;Men;1
IMR0003049DV;gender;MAN'S;0
IMR0003049DV;gender;Hombre;3
IMR0003049DV;gender;Hommes;4
IMR0003049WH;gender;Men;1
IMR0003049WH;gender;MAN'S;0
IMR0003049WH;gender;Hombre;3
IMR0003049WH;gender;Hommes;4
IWR0003052BK;gender;Women;1
IWR0003052BK;gender;WOMAN'S;0
IWR0003052BK;gender;Mujer;3
IWR0003052BK;gender;Femmes;4
IWR0003052WH;gender;Women;1
IWR0003052WH;gender;WOMAN'S;0
IWR0003052WH;gender;Mujer;3
IWR0003052WH;gender;Femmes;4
IWR0003052DV;gender;Women;1
IWR0003052DV;gender;WOMAN'S;0
IWR0003052DV;gender;Mujer;3
IWR0003052DV;gender;Femmes;4
IWP0000365BK/WH;gender;Women;1
IWP0000365BK/WH;gender;WOMAN'S;0
IWP0000365BK/WH;gender;Mujer;3
IWP0000365BK/WH;gender;Femmes;4
IWP0000365NV/CF;gender;Women;1
IWP0000365NV/CF;gender;WOMAN'S;0
IWP0000365NV/CF;gender;Mujer;3
IWP0000365NV/CF;gender;Femmes;4
IWP0000365SM/LT;gender;Women;1
IWP0000365SM/LT;gender;WOMAN'S;0
IWP0000365SM/LT;gender;Mujer;3
IWP0000365SM/LT;gender;Femmes;4
IWPSH01614LY;gender;Women;1
IWPSH01614LY;gender;WOMAN'S;0
IWPSH01614LY;gender;Mujer;3
IWPSH01614LY;gender;Femmes;4
IWPSH01614CL;gender;Women;1
IWPSH01614CL;gender;WOMAN'S;0
IWPSH01614CL;gender;Mujer;3
IWPSH01614CL;gender;Femmes;4
